node	traffic
29315	0.0004324
29316	0.0006480851
29317	0.0248768293
29318	0.0035281395
29319	0.0002553488
29320	0.0001177778
29321	0.0015334545
29322	0.0006622222
29323	0.0007028205
29324	0.0006846667
29325	0.0193503488
29326	0.00198625
29327	0.000532963
29328	0.0005323214
29329	0.0066345902
29330	0.0001125
29332	0.000579
29334	0.1036097674
29335	0.003576875
29336	0.0005709756
29337	0.0003430612
29338	0.0002777778
29339	0.0111176364
29340	0.0023496512
29342	0.0004875385
29343	0.0008113846
29344	0.0004526316
29346	0.0004103636
29347	0.0002091667
29348	0.0919096512
29349	0.0004107692
29350	0.0004304
29351	0.0005565
29352	0.0003514706
29353	0.000126
29354	0.0170927907
29355	0.0004384211
29356	0.000261875
29357	0.0005592308
29358	0.0005916667
29359	0.0001633333
29360	0.000908
29362	0.0034390698
29363	0.0003385714
29364	0.0005341791
29365	0.0465151163
29366	0.000386
29367	0.000532963
29368	0.0128874194
29369	0.0005729412
29370	0.0005423333
29371	0.0003960606
29374	0.000532963
29375	0.0008802041
29376	0.0002455844
29378	0.000305
29379	0.0019842029
29380	0.0010833333
29381	0.0005035135
29382	0.000477093
29383	0.0003380952
29384	0.000532963
29385	0.00042375
29386	0.0598632558
29387	0.0005403125
29388	0.0001
29389	0.0006381667
29390	0.0006297674
29391	0.0006955172
29392	0.4296387209
29393	0.00014
29394	0.0014351163
29395	0.0003525
29396	0.00119
29398	0.0007603488
29399	0.1036265116
29401	0.004015679
29402	0.1547780233
29403	0.002287907
29405	0.032045814
29406	0.0005756061
29407	0.0404283721
29408	0.0028637647
29409	0.0006106122
29410	0.0019067442
29411	0.0018171154
29412	0.0001873333
29413	5.61764705882E-05
29414	0.0007075
29415	0.0008774324
29416	0.0016984
29417	0.0734155814
29418	0.0004594915
29419	0.0003726087
29420	0.0006225
29421	0.0216431395
29422	0.0010168966
29424	0.0009842857
29426	0.0131861728
29428	0.0009833333
29429	0.001325
29430	0.0003408824
29431	0.0023496512
29432	0.0004404
29433	0.0054440506
29434	0.0015958333
29435	0.0002988372
29436	0.0003120408
29437	0.0387089535
29438	0.009017907
29439	0.0099175581
29440	0.0004130769
29441	0.00016
29442	0.0006002439
29443	0.0007623256
29444	0.002526988
29445	0.0005948276
29446	0.0003163636
29447	0.0050448837
29448	0.0007313699
29449	0.0003162963
29450	0.000402
29451	0.0002064286
29452	0.0007235484
29453	0.0006540816
29454	0.00018875
29455	0.0005959459
29456	0.0005302941
29457	0.0005405
29458	0.0195035802
29459	0.0064919277
29460	0.000760625
29461	0.0003664
29462	0.0007603488
29463	0.00692
29464	0.0013444
29465	0.0005944231
29466	0.0212698837
29468	0.0007028205
29469	0.0032636471
29470	0.023894186
29471	0.1169246512
29473	0.0007028205
29474	0.0002622222
29476	0.0102665116
29477	0.0015906897
29478	0.0056247674
29479	0.0004473469
29480	2.62857142857E-05
29481	0.0005968293
29482	0.0006133333
29483	0.00239
29484	0.0084586047
29485	0.0002855814
29486	0.000428125
29487	0.0007842
29488	0.000532963
29489	0.0000875
29490	0.000283
29491	0.0019631765
29492	0.0175426744
29493	0.0301354651
29494	0.0004033333
29495	0.0004714286
29496	0.0014316867
29497	0.0002811538
29498	0.00004
29502	6.90697674419E-05
29503	0.0003686207
29504	0.00006
29505	0.00032
29506	0.0007594737
29507	0.000571
29508	0.000302
29509	0.0009324
29511	0.0004903448
29512	0.0044637209
29513	0.0179243023
29514	0.0009852941
29515	0.0041316
29516	0.00055525
29518	0.000484
29519	0.0781783721
29520	0.0014978049
29523	0.0005005263
29524	0.0006611111
29525	0.00064
29526	0.0007390141
29527	0.0037132911
29529	0.0010333333
29530	0.000169375
29531	0.0002054545
29532	0.0003254545
29533	0.0355372152
29534	0.001062
29535	0.0088668605
29536	0.0006233333
29537	0.0007028205
29538	0.00061
29539	0.0127926582
29540	0.1389331395
29541	0.0100566667
29542	0.000293125
29543	0.0004051515
29544	2.1939726744
29545	0.0006833333
29548	0.0136339535
29549	0.1391030233
29551	0.0003716667
29552	0.0001666667
29553	0.0002255556
29554	0.0006288889
29556	0.0003273684
29557	0.0002033333
29558	0.0016580233
29559	0.0003116667
29560	0.0003075
29561	0.0002451948
29562	0.00018
29563	0.1757173256
29564	0.0697173256
29565	0.0637090588
29566	0.00043
29567	0.0003728571
29568	0.0002484416
29569	0.0016266176
29570	0.0006911538
29571	0.0007028205
29572	0.0066798837
29573	0.0047266667
29575	0.0062790698
29576	0.0019
29577	0.000532963
29578	0.000532963
29580	0.0149502353
29581	3.66265060241E-05
29582	0.0003223529
29583	0.0003595833
29584	0.0006315476
29585	0.0065372289
29586	0.0005392453
29587	0.0001290476
29588	0.0476784615
29589	0.0004110714
29590	0.0020981395
29591	0.0005435135
29592	0.0002757143
29594	0.1317622093
29595	0.0036266667
29596	0.0064134568
29597	0.0008810526
29598	0.0003812281
29600	0.0005223077
29601	0.1288203488
29602	0.6264272093
29604	0.0066798837
29605	0.0016690909
29608	0.0002628571
29609	0.000677451
29610	0.0033566667
29611	0.0005527907
29612	0.1548540698
29613	0.0007028205
29614	0.0004077778
29615	0.0191084884
29617	0.0004283333
29618	0.0054713095
29619	0.001295
29621	0.0008154902
29622	0.0008491304
29623	0.0050703529
29624	0.044142907
29626	0.00036
29627	0.0003276471
29628	0.0013710714
29629	0.0092711905
29630	0.0002492208
29631	0.0084438372
29633	0.0002966667
29634	0.0005076923
29637	0.0003513333
29638	0.0007747273
29639	0.0003616667
29640	0.00052
29641	0.0009533333
29642	0.0002765116
29644	0.000532963
29645	0.0007482143
29646	0.014131125
29647	0.0008354545
29648	0.0020696154
29649	0.003952
29650	0.0020981395
29651	0.0008885965
29653	0.0021685714
29654	0.000267619
29655	0.000854058
29656	5.61764705882E-05
29657	0.00039625
29658	0.0003407463
29659	0.000477093
29660	0.0012207018
29661	0.0011367568
29662	0.0616863953
29663	0.000229
29664	0.0024653448
29665	0.0020022093
29666	0.0120134884
29667	0.029717093
29668	0.000404
29669	0.0003433333
29670	5.61764705882E-05
29671	0.000274
29673	0.0007992
29674	0.0033304167
29675	0.0002792308
29676	0.0396559302
29677	0.00016
29678	0.0062925581
29679	0.0084438372
29680	0.0029318824
29681	0.0402215116
29682	0.0003430769
29684	0.0049065882
29685	0.0003773684
29686	0.0003471429
29688	0.0002383333
29689	0.0013686301
29690	0.0227069767
29691	0.002134
29692	0.1138156977
29693	0.0006411905
29694	0.002957234
29695	0.0405936047
29696	0.0002972727
29697	0.026950814
29698	0.0256883529
29699	0.0002157895
29700	0.0002418182
29702	0.0002441667
29703	0.00365
29704	0.0810062791
29705	0.00014
29706	0.0037261905
29707	0.0068862791
29708	0.0005921951
29709	0.0007475
29710	0.0007028205
29711	0.00029675
29713	0.000412
29714	0.0006072973
29715	0.0026337313
29716	0.00046
29717	0.0003321622
29719	0.0911446512
29721	0.0007939216
29723	0.0007012676
29724	0.0009830769
29725	0.0044645122
29726	0.000537027
29727	0.0454776744
29728	0.0034118293
29729	0.0032461333
29730	0.0229770732
29731	0.0009758209
29732	0.0005860976
29733	0.0004410256
29736	0.2515759302
29737	0.0015125301
29738	0.0003319512
29739	0.0002813333
29740	0.00008
29741	0.0034323256
29742	5.61764705882E-05
29743	0.0007028205
29744	6.90697674419E-05
29745	0.0147387671
29746	0.0002769231
29747	0.0055981395
29748	0.0060066279
29749	0.0006930435
29750	0.0007028205
29751	0.0004720896
29752	0.0044193976
29753	0.0050408537
29754	0.000532963
29755	0.001096
29756	0.0002391667
29757	6.94545454545E-05
29758	0.0003322222
29759	0.001786875
29760	0.0014062264
29761	0.00018875
29762	0.0003773333
29763	0.0021933333
29764	0.00180625
29765	0.0002233333
29766	0.000272
29767	0.0006733333
29768	0.0047185714
29769	0.0006766197
29770	0.000482
29771	0.0008580233
29772	0.0092722093
29773	0.0006818182
29774	0.0003802381
29775	0.0005321311
29777	9.25581395349E-05
29778	0.0034873469
29779	0.0002058824
29780	6.90697674419E-05
29781	0.1778313953
29782	0.0041035802
29783	0.1525615116
29784	0.0034640698
29785	0.0007028205
29786	0.1059446512
29787	0.0003345833
29788	0.000107375
29790	0.0132210465
29792	0.0029438824
29793	0.0011990909
29794	0.0003794444
29795	0.0108690698
29796	0.0137709091
29797	0.0010951163
29798	0.0020621053
29799	0.0024284146
29801	0.0005729412
29802	0.0003944444
29803	0.0637090588
29804	0.0030950725
29805	0.0005257143
29806	0.0002111111
29809	0.0005310204
29810	0.000384375
29811	0.0002855814
29812	0.0005547761
29813	0.00029
29814	0.000331
29815	0.0029915068
29816	0.0035755128
29817	0.0013040541
29819	0.0006674419
29820	0.0006991803
29821	0.0307954651
29822	0.0002
29824	0.2057759302
29825	0.000386
29826	0.000775
29827	0.0004270968
29828	0.184507907
29829	0.1239290698
29830	0.0010564516
29831	0.0035281395
29833	0.00014
29834	0.1552868605
29835	0.0011649315
29836	0.0162434884
29837	0.000430339
29838	5.61764705882E-05
29839	0.000317037
29840	0.028330814
29841	0.0008293023
29842	0.0011445349
29844	0.00018
29845	0.0009443396
29846	0.0001292857
29847	0.0007028205
29848	0.0335862791
29849	0.000477093
29851	0.0171434884
29852	0.0019425
29853	0.0086917647
29854	3.6151703488
29855	0.00013
29856	0.0002942105
29857	0.000236
29858	0.0007028205
29859	0.0166773529
29860	0.0007936364
29861	0.0019091667
29862	0.0005028571
29864	0.0028695161
29865	0.00007
29867	0.0032330435
29869	0.00035625
29870	0.0021070833
29871	0.0702315116
29872	0.0029876667
29873	0.0039254118
29874	0.0007717073
29875	0.0007732432
29877	0.000714
29878	0.0079133721
29881	0.005127439
29882	0.0008615
29883	0.001872963
29884	1.2573801163
29885	0.0002518182
29886	0.0009976364
29887	0.0005053846
29889	0.0102926471
29890	0.002937037
29891	0.0006315476
29892	0.000025
29893	0.0097245349
29894	0.0011942623
29895	0.0273631395
29896	0.0002183784
29897	0.000179
29898	0.0001381395
29899	0.0003284
29900	0.0007241791
29901	0.000074
29902	0.0004883333
29903	0.0003683333
29904	0.0056970238
29905	0.00097
29906	0.0019631765
29907	0.00009
29908	0.0062790698
29909	0.0066798837
29910	0.0066798837
29911	0.0066798837
29912	0.0066798837
29913	0.0062790698
29914	0.1490462791
29915	0.0062790698
29916	0.0066798837
29917	0.0060115116
29918	0.004592549
29919	0.000065
29921	0.0005527907
29922	0.3377513953
29924	0.0013570667
29925	0.0002771233
29926	0.0407706977
29927	0.00507
29928	0.0002913889
29929	0.0318902083
29930	0.0007028205
29931	0.0795797674
29934	0.0042026087
29935	0.0006658333
29937	0.0005121212
29939	0.0008253846
29940	0.0003442857
29942	0.0014211321
29943	0.000219
29944	0.3762181395
29946	0.011632093
29947	0.0007028205
29948	0.0020928788
29949	0.0003996875
29950	0.0024787209
29951	0.0030544681
29952	0.00038625
29953	0.00102
29955	0.0058414706
29956	0.0001972222
29957	0.000185
29958	0.0004975
29960	0.0111551163
29961	0.0008460714
29962	0.0026360294
29963	2.52325581395E-05
29964	0.0006141463
29965	0.00057875
29966	0.0004046512
29967	0.0020093506
29968	0.0014185542
29970	0.0004547727
29972	0.0071474419
29973	0.00099875
29974	0.8662130233
29975	0.000136
29976	0.2103873256
29977	5.61764705882E-05
29978	0.00058
29979	0.0007028205
29982	0.0007028205
29983	0.0006324074
29984	0.0007451724
29985	0.00036375
29986	0.0028378571
29987	0.0029023256
29988	0.000865
29989	0.0031509677
29991	0.0005653333
29992	6.90697674419E-05
29993	0.0004610714
29994	0.2608548837
29995	0.0007028205
29996	0.077035814
29997	0.0004388889
29998	0.0009276923
29999	0.0011607463
30000	5.30434782609E-05
30001	0.0009640741
30002	0.000532963
30003	0.001268
30004	0.0010712
30005	0.0012365625
30006	0.0006315476
30007	0.0013347674
30008	0.092957907
30009	0.000505
30010	0.0004471429
30012	0.000811194
30013	0.0008864103
30014	0.0003186441
30015	0.000778125
30016	0.0130618605
30017	0.0003316667
30018	0.0006084
30020	0.1628022093
30021	0.0020769737
30022	0.0003757692
30023	0.002797027
30025	0.0039268
30026	0.1170010465
30027	0.0002514286
30028	0.0403589535
30029	0.0009671429
30030	0.0089534884
30032	0.0058887059
30033	0.0007641026
30034	0.007895
30036	0.00032
30037	0.0017846053
30040	0.00028
30041	0.0004033333
30042	0.0132525581
30043	0.0012415385
30044	0.0013461224
30045	0.0003492593
30046	0.0002275
30048	0.293074186
30049	0.00056
30050	0.0002573333
30051	6.65573770492E-05
30053	0.2444706977
30054	0.0024411429
30055	0.0008225
30058	0.000379
30059	0.2114823256
30062	0.0004840698
30063	0.0054347674
30065	0.00033875
30067	0.0098544444
30068	0.0072736145
30069	0.002723
30071	0.000532963
30073	0.0068445349
30074	0.0054907692
30075	0.001019
30076	0.0573956977
30077	0.0003812791
30080	0.0007906154
30081	0.001335
30082	0.0003331429
30083	0.0015203488
30084	0.0008406897
30085	0.000299
30086	0.0142452381
30087	0.000128125
30088	0.1215918605
30089	0.1786817284
30090	0.0035079518
30091	0.0002169231
30092	0.00049
30093	0.0004377778
30094	0.0003036364
30095	0.0005542857
30096	0.0003212821
30097	5.61764705882E-05
30098	0.00004
30100	0.000277963
30101	0.0001227273
30102	0.0014316867
30103	0.000174
30104	0.0036232558
30105	0.0004729032
30106	0.0007641026
30107	1.9445219767
30108	0.0304773256
30111	5.61764705882E-05
30112	0.00014
30113	0.0006783333
30115	0.0006489474
30116	0.0002675
30117	0.0001766667
30118	0.0046993023
30120	0.0010137097
30121	0.0002566667
30122	0.0004345
30123	0.0010422222
30124	0.0003557143
30125	0.0019517647
30127	0.0002505
30128	0.0078783721
30130	0.0007141176
30132	0.0002216667
30133	0.0002025
30134	0.000181
30135	0.000198
30136	0.000095814
30138	0.0006014634
30140	0.0003162069
30142	0.00017625
30143	0.0002605
30144	0.0048370238
30145	0.0004522222
30146	0.0020440964
30147	0.1470080233
30148	0.0844509302
30149	0.0034770238
30150	0.0002484615
30151	0.05885
30152	0.0006075
30153	0.0003253333
30154	0.0001611111
30155	0.0007641026
30156	0.1045440698
30157	0.000285
30158	0.1300684884
30159	0.0008546154
30160	0.0010048889
30161	0.1222386047
30162	0.0002908333
30163	0.0275816471
30164	0.0003392593
30165	0.0011751163
30166	0.0108487097
30167	0.0003776923
30168	1.8269855814
30169	0.0006966667
30170	0.095055814
30171	0.0018882857
30172	0.002765
30174	0.000605
30175	0.01146
30176	0.2608760465
30178	0.0020546667
30179	0.0009485714
30180	0.0005558333
30181	0.3145486047
30183	0.0047687209
30184	0.0038661538
30185	0.00019125
30186	0.01392
30187	0.000532963
30188	0.00001
30189	0.0042708333
30190	0.000477093
30191	0.0030510465
30192	0.0004835294
30194	0.0002552381
30195	0.0005605405
30196	0.0093994186
30197	0.0070487879
30198	0.0160198765
30199	0.0002216667
30200	0.000481129
30201	0.00053
30202	0.0010621429
30203	0.0006338235
30204	0.000245
30206	0.0572113953
30207	0.1252252326
30208	0.0009192308
30209	0.0004562857
30210	0.1442568605
30211	0.2646965116
30212	0.0872851163
30213	0.0007028205
30214	0.0011711111
30215	0.000895
30217	0.0049595122
30219	5.06976744186E-05
30221	0.0011352632
30222	0.0004124
30223	0.0617997674
30224	0.0005066667
30225	0.0396598837
30226	0.012695
30228	0.0054934615
30230	0.0003328169
30231	0.0002075
30233	0.0003370833
30234	0.0006126316
30235	0.0020730769
30236	0.0003575758
30237	0.00007
30238	0.0004367308
30239	0.0062790698
30240	0.0062790698
30241	0.0004480392
30242	0.0003985714
30243	0.0062790698
30244	0.0062790698
30245	0.0062790698
30246	0.0037318605
30247	3.09302325581E-05
30249	0.0062790698
30250	0.0011914286
30251	0.00144
30252	0.0012706667
30253	0.0323512791
30254	9.17543859649E-05
30255	0.0003577778
30256	0.0913962791
30257	0.00033
30258	0.0009166667
30259	0.000215625
30260	0.0002625
30261	0.0073945349
30262	0.0007114516
30263	0.0029438824
30264	0.00016
30266	0.0032482558
30267	0.0075080519
30268	0.0006016667
30269	0.0006531034
30270	0.0065090698
30271	0.00032
30272	0.2072025581
30273	0.0003744444
30274	0.0013713043
30276	0.2198374419
30277	0.0108690698
30279	0.0008942593
30281	0.0001516667
30282	0.001752
30284	0.0009425
30285	0.0005138462
30286	0.0003425
30287	0.0223856977
30288	0.0068643023
30289	0.0004157895
30290	0.0020621795
30291	0.001140137
30293	0.0038592105
30294	0.1218465116
30295	0.0006823214
30297	0.00046
30298	0.000532963
30299	0.00042
30300	0.0709340698
30301	0.0015845588
30302	0.0018922857
30303	0.0013750667
30304	0.00172
30305	0.000217
30306	0.0007028205
30307	0.021792125
30308	0.00011375
30309	0.0011944
30310	0.0001682353
30311	0.0001966667
30312	0.0004114286
30313	0.00032125
30314	0.000886875
30315	0.0141518966
30316	0.0005313043
30317	0.0004775
30319	0.0005713793
30321	0.00001
30322	0.0005590741
30323	0.019926988
30325	0.0026121875
30326	0.0446669767
30327	0.1739334884
30328	0.0012339189
30329	0.0023903614
30330	5.30434782609E-05
30331	0.0032772549
30332	0.0261923256
30333	0.1744434884
30334	0.0761576471
30335	0.0002492208
30336	0.0014522222
30337	0.000532963
30338	0.000345
30339	0.0006430645
30340	0.1622197674
30341	0.0003158621
30343	0.0068767391
30344	0.0047626829
30345	0.000489375
30346	0.0004273333
30347	0.000179375
30348	0.00027375
30349	0.1279236047
30351	0.00042
30352	0.0007028205
30354	0.0015491304
30356	0.00015
30357	0.00033625
30359	0.0270456627
30360	0.0003583333
30361	0.0006315476
30362	0.002287907
30363	0.0092016438
30365	0.0001936986
30367	0.0031887097
30368	0.0001375
30369	0.0001833333
30370	0.013272093
30371	5.61764705882E-05
30372	0.0001785714
30373	0.000461
30374	0.0002933333
30377	0.0005925806
30378	0.0061019767
30379	0.026753375
30380	0.00016
30381	0.0033368605
30382	4.1788518519
30384	0.0010867442
30385	0.00017
30387	0.0015527778
30389	0.0016915
30391	0.0005719767
30392	0.00018
30393	0.0285509524
30394	0.000334
30395	0.0002236364
30396	0.0159083721
30397	5.61764705882E-05
30398	0.0526948837
30401	0.0036035294
30402	0.001651194
30404	0.0006292593
30406	0.1758193023
30407	0.00075
30408	0.0002711111
30409	0.0089471429
30410	0.38356
30412	3.8015680233
30413	0.0003022222
30416	0.0019611111
30417	0.0005886667
30418	0.0039144068
30419	0.00094625
30420	0.0002566667
30421	5.61764705882E-05
30422	0.0022117442
30423	0.1076410465
30424	0.0004658824
30425	0.0446194186
30426	0.0002066667
30427	0.0007028205
30428	0.346387907
30429	0.0002938636
30430	0.0005922222
30431	0.0018402632
30432	0.1546001163
30433	0.064642093
30434	0.0512097674
30435	0.0071510465
30436	0.0010569333
30437	0.0002875
30438	0.0190688372
30439	0.0005134783
30440	0.0215862791
30441	0.0008404615
30442	0.0009129167
30443	0.0709776744
30444	0.0094406667
30447	7.33333333333E-05
30448	0.00001
30449	0.0027749412
30450	0.0001381395
30451	0.0001281818
30452	0.0016996364
30453	0.00016
30454	2.9774516279
30455	0.00047
30457	0.0003464286
30458	0.000532963
30459	0.0189354651
30460	0.0005345
30461	0.0007028205
30462	0.0006658824
30463	0.0006411864
30464	0.1138926744
30465	0.000190814
30466	0.0009651316
30467	0.0005616667
30468	0.000532963
30469	0.0067317857
30470	0.0151185882
30471	0.0003329545
30472	0.0010331707
30473	0.0808533721
30474	0.0007105882
30475	0.000055
30476	0.0002085714
30477	0.0004788462
30478	0.0002325
30479	0.0170641975
30480	0.0004334783
30481	0.0007092537
30482	0.0003566102
30483	0.1132786047
30484	0.0012815385
30485	0.0849289535
30486	0.0024420253
30487	0.0073473171
30488	0.0041230137
30489	0.004173
30490	0.1173659302
30491	0.00041
30492	0.0002025
30493	0.0005785714
30494	0.0002866667
30495	0.0021887209
30496	0.0008155556
30497	0.0014797872
30498	0.0060758696
30500	0.0170015116
30501	0.0526788372
30502	0.0019631765
30504	0.000532963
30505	0.0066151852
30506	0.00036
30507	0.0251003488
30509	0.0002211111
30510	0.0003981818
30511	0.0353655814
30512	0.0002092308
30513	0.0010946809
30515	0.0012025
30516	0.2522401163
30517	0.0002736364
30518	0.0793981481
30519	0.0006315476
30520	0.0007028205
30521	0.000247
30522	0.0003838095
30523	0.0689822093
30524	0.0011337037
30525	0.000172
30526	0.0469937209
30527	0.0017165116
30528	0.00038625
30529	0.0009043662
30530	0.000285
30531	0.0009147059
30532	0.0041948889
30533	0.0005693333
30534	0.0039254118
30535	0.0001405556
30536	0.00018
30537	0.0011034247
30539	5.61764705882E-05
30540	5.61764705882E-05
30541	0.0018980556
30542	0.0001533333
30543	0.0018489063
30544	0.0110852632
30545	0.0004612162
30546	0.0002066667
30547	0.0004010204
30548	0.146635814
30549	0.0009542857
30550	0.0002492208
30551	0.0003261538
30552	0.0005468571
30554	0.0003114815
30556	0.0002492208
30557	0.0007028205
30558	0.0032971084
30559	13.9156163953
30560	0.0008265789
30561	1.7893593023
30562	0.0868610465
30564	0.0005630488
30565	0.080857093
30566	0.0050986667
30567	9.0668596512
30568	0.0002657143
30569	0.0031444304
30570	1.0882302326
30571	0.0007028205
30572	0.0377596512
30573	0.0007533333
30574	0.00028
30575	0.0025271622
30576	0.0544882558
30578	0.0027646512
30579	0.0003123077
30580	0.0085810465
30581	0.0006778571
30582	0.0009463235
30583	0.0004966667
30584	0.0006959322
30585	0.0004774359
30587	0.0007028205
30588	0.0003455882
30589	0.0013375
30590	0.0011136923
30591	0.0002855814
30592	0.0318446512
30593	0.0034258182
30594	0.018571875
30595	0.0010168852
30596	0.0024204819
30597	0.0020924561
30598	0.000398
30600	0.00015
30602	0.0002407692
30603	0.0001840541
30605	0.0001714286
30606	0.0002677551
30608	0.002211375
30609	0.0005643902
30610	0.0316320238
30611	0.00002
30612	0.0006388889
30614	0.0007324242
30615	0.0034896512
30616	0.0066852941
30617	0.0036940698
30618	0.1639353488
30619	0.002574186
30620	0.0008416667
30621	0.000854
30622	0.0004
30623	0.0022833333
30625	0.0005952632
30627	0.0002236364
30628	0.00019
30630	0.0007028205
30631	0.0024601754
30632	0.0003267568
30633	0.0014644
30634	0.0003827778
30635	0.000237619
30636	0.0112339535
30637	0.0037530488
30638	0.0002972727
30639	0.000532963
30640	0.0002635294
30641	0.0003533333
30642	0.0120134884
30643	0.0012965333
30644	0.0001255556
30645	0.0018762069
30646	0.00083875
30648	0.000532963
30651	5.61764705882E-05
30652	0.0038714286
30653	0.0004289286
30654	0.0003628571
30656	0.0005816949
30657	0.0237667442
30658	0.0001580769
30660	0.0147749153
30661	0.000523
30662	0.0015946667
30663	0.0062736585
30664	0.000532963
30665	0.0012093939
30666	0.9681552326
30668	0.0005721739
30669	0.000622
30670	0.0022376829
30671	0.0004678261
30672	0.0022527273
30673	0.0138316279
30674	0.0021465385
30675	0.0080839286
30676	0.0003308333
30677	0.000915
30678	0.0590176744
30679	0.0026895062
30680	0.0004115556
30681	0.0002275
30682	0.0018735366
30684	0.0002375
30685	0.0004515385
30687	0.3044261194
30689	0.0004333898
30690	0.0046416667
30691	0.0869940698
30692	0.0183127059
30693	0.001758
30694	0.00031625
30697	0.00043
30698	0.0004594286
30699	0.0058437838
30700	0.000245
30701	0.0002036364
30703	0.0026693023
30704	0.00091
30705	0.0612644186
30706	0.00012
30707	5.61764705882E-05
30709	0.0106029851
30710	0.0079273585
30711	0.0007884615
30712	0.0004546667
30713	0.00059
30714	0.00032
30715	0.0002855814
30716	0.118452093
30717	0.0009396774
30719	0.000516
30720	0.021648
30721	0.0002858065
30722	0.0016973171
30723	0.0035281395
30724	0.0004953623
30725	0.0009546774
30726	0.1078039535
30727	0.000586129
30728	0.0016890476
30729	0.0005634286
30730	0.0006315476
30731	0.0030213333
30732	0.0008138095
30733	0.0534855814
30734	0.1107811628
30737	0.0006896667
30738	0.0008763333
30739	0.0242169767
30742	0.0027877778
30743	0.0071510465
30744	0.001319
30745	0.0003890909
30746	0.0106183529
30747	0.00072375
30748	0.0253465116
30749	0.0023095556
30750	0.0031518519
30751	0.0013347674
30752	0.00014
30754	0.0013056522
30757	0.0017160714
30759	6.90697674419E-05
30760	1.320412093
30762	0.0010673846
30763	0.0008015789
30764	0.0014085185
30765	0.0005397778
30766	0.0243123256
30768	0.0074365116
30769	0.000548
30771	0.0007641026
30772	0.1540647674
30773	0.0124897674
30774	0.0810318605
30775	0.0005854167
30776	0.000905303
30777	0.0008566667
30778	0.0040183607
30779	0.0004866667
30780	0.0155730588
30782	0.0021667949
30784	0.005307381
30785	0.0007429167
30786	0.0127626316
30788	0.0005055556
30789	0.0007341429
30790	0.0006865574
30791	0.9662818605
30792	0.0004693182
30793	0.2288552326
30794	0.00019625
30795	0.0007028205
30796	0.0382125
30797	0.0606267442
30798	0.0007788889
30799	0.0002348148
30800	0.0285767059
30801	0.00017375
30802	0.000770625
30803	0.0005087273
30804	0.000364
30805	0.000265
30806	0.00001
30807	0.0168986047
30808	5.30434782609E-05
30809	0.0002492208
30810	0.00120625
30811	0.1602802326
30812	0.00148875
30813	0.0203723256
30814	0.0003777083
30815	0.0003265217
30816	0.0003386207
30817	0.1299662791
30818	0.00058
30820	0.0002
30821	0.0043648837
30822	0.0003236364
30823	0.00013
30825	0.0008268182
30826	0.0002215385
30827	0.000190814
30828	0.0050528
30829	0.0004405
30830	0.0003147059
30832	0.000386875
30833	0.0003027273
30834	0.0004143333
30835	0.0012540909
30836	0.000209
30837	0.108517907
30838	0.000592439
30839	0.0008666154
30841	6.14285714286E-05
30842	0.0007028205
30843	0.0049756977
30844	0.0005337037
30845	0.000515
30846	0.00024
30847	0.0116729032
30848	0.0004788235
30849	0.0029226667
30850	0.00018
30851	0.0008645455
30852	0.0004090909
30853	0.0004731579
30854	5.61764705882E-05
30855	0.0001673333
30856	0.0021122388
30857	0.001416
30858	0.00018
30859	0.0025157813
30860	0.0028331395
30861	0.000303125
30862	0.0004477966
30863	0.0001275
30864	0.0005911111
30865	0.0131563953
30866	0.0001883333
30868	5.61764705882E-05
30869	0.0002128571
30870	0.0006533333
30871	0.0002766667
30872	0.0023214815
30873	0.0001833333
30874	0.00076
30875	0.0007391228
30876	0.0001985185
30877	0.0001594444
30878	0.0006784615
30879	0.0004235714
30880	0.2657409302
30881	0.00202
30882	0.0005123404
30883	2.08333333333E-05
30884	0.0003192
30885	0.0012843548
30886	0.0963922093
30887	0.0089918605
30888	0.0013868519
30889	0.0021641791
30890	0.0009382609
30891	0.0040994186
30892	0.000732
30893	0.0004728889
30894	0.00016
30895	0.0008894118
30896	0.00018
30897	0.0031101163
30898	0.0082
30899	0.0095022222
30900	0.0002315385
30901	0.000188
30902	0.0002
30903	0.0368018605
30904	0.0004485714
30905	0.0003242105
30906	0.0032415116
30907	0.0005929268
30908	0.0004952941
30909	0.0002716667
30910	0.0007332727
30911	0.0021934118
30912	0.0015259459
30913	0.00038
30914	0.0301783333
30915	0.0028169412
30916	0.0010839437
30918	0.0003009091
30919	0.0003716667
30920	0.0008123729
30921	0.0006315476
30922	0.0127820238
30923	0.0002606667
30924	0.0102739683
30925	0.0038593333
30926	0.0005214286
30927	0.0023307143
30928	0.000095814
30929	0.0250668605
30930	0.0002358333
30931	0.00009
30932	0.0039254118
30933	0.000353
30934	0.0005714634
30935	6.90697674419E-05
30936	0.0028125676
30937	0.0004709091
30938	0.0139084884
30939	0.000532963
30940	0.000584
30941	0.0043856977
30942	0.0005826761
30943	0.0009902564
30944	0.0007028205
30945	0.0007641026
30946	0.007914186
30947	0.000247
30948	0.00057
30949	0.0005990244
30950	0.0005293617
30951	0.0007160714
30952	0.1077533721
30953	0.0027688158
30954	0.1077276744
30955	0.0119948235
30956	0.0029554651
30957	0.0777036047
30959	0.0012719753
30960	0.0003228889
30961	0.0004145098
30962	0.00057
30963	0.0004721277
30965	0.0051592958
30966	0.00014
30967	0.0021166
30968	0.0008615
30970	0.0005220833
30971	0.0028027907
30972	0.00023
30973	0.0103519512
